fips,PST045212,PST045211,PST040210,PST120212,PST120211,POP010210,AGE135211,AGE295211,AGE775211,SEX255211,RHI125211,RHI225211,RHI325211,RHI425211,RHI525211,RHI625211,RHI725211,RHI825211,POP715211,POP645211,POP815211,EDU635211,EDU685211,VET605211,LFE305211,HSG010211,HSG445211,HSG096211,HSG495211,HSD410211,HSD310211,INC910211,INC110211,PVY020211,BZA010210,BZA110210,BZA115210,NES010210,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030211,LND110210,POP060210
26021,0,156941,156813,0.0,0.1,156813,6.1,23.1,16.7,51.3,79.9,15.6,0.6,1.7,0.1,2.2,4.7,75.9,87.2,6.1,8.0,86.7,23.7,12217,19.2,76755,73.3,17.2,135400,61678,2.47,24490,42488,16.7,3675,49517,-18.2,10179,13864,8.9,0.0,1.7,0.0,1.2,28.7,2298338,689088,1622828,10150,219492,136,567.75,276.2
26023,0,45197,45248,0.0,-0.1,45248,6.3,23.5,15.1,47.4,94.2,3.3,0.5,0.5,0.0,1.5,4.1,90.5,87.2,3.2,8.1,86.4,14.1,3517,23.3,20791,79.2,8.4,109800,16078,2.64,19563,42505,17.3,821,10283,-23.0,2498,3288,0.0,0.0,0.0,0.0,0.0,18.9,1061117,0,396895,8581,44710,17,506.37,89.4
26025,0,135490,136146,0.0,-0.5,136146,6.3,23.9,15.0,51.1,83.6,11.1,0.7,1.6,0.1,2.9,4.6,79.8,84.2,3.7,5.8,87.8,18.7,11883,19.7,60922,71.1,19.9,107000,53481,2.49,22430,42287,17.0,2681,47280,-22.1,6884,9618,0.0,0.0,1.6,0.0,0.0,30.5,4953967,0,1571317,11496,181995,49,706.23,192.8
26027,0,51988,52293,0.0,-0.6,52293,5.6,23.1,16.0,50.0,90.1,5.5,1.0,0.7,0.0,2.7,3.1,87.4,90.6,2.4,4.4,86.5,16.7,4493,25.2,25884,83.3,5.7,131800,19913,2.59,23045,45432,13.3,762,6882,-24.5,3077,4140,3.3,0.0,0.0,0.0,1.5,0.0,711270,0,183403,3623,27133,75,490.06,106.7
26029,0,25998,25949,0.0,0.2,25949,4.9,21.4,19.2,50.8,95.8,0.5,1.5,0.4,0.0,1.8,1.4,94.6,89.8,2.2,3.6,91.7,25.2,2524,18.8,17184,83.1,10.4,158700,11025,2.34,28226,48745,11.2,835,7441,-32.7,2533,3623,0.0,0.7,0.0,0.0,0.0,28.1,698616,8387,221210,8437,60229,89,416.34,62.3
26031,0,25918,26150,0.0,-0.9,26152,4.4,19.8,22.0,50.2,93.5,0.7,3.0,0.3,0.0,2.5,1.0,92.8,87.1,0.9,1.6,88.5,17.3,2883,24.5,18329,82.0,5.3,119100,11536,2.26,22379,37844,17.3,784,4675,-26.1,1952,2810,0.0,4.2,0.0,0.0,0.0,30.2,0,0,316945,11806,45986,42,715.26,36.6
26033,0,38797,38520,0.0,0.7,38520,5.1,19.9,14.8,44.9,72.7,6.7,15.1,0.7,0.1,4.7,1.6,71.6,82.3,2.8,4.7,88.7,17.9,4109,16.5,21326,72.5,11.8,103700,14699,2.32,20744,41108,17.7,812,8406,-8.9,1957,2932,0.0,4.9,0.0,0.0,0.0,23.2,0,0,369455,9521,189886,43,1558.42,24.7
26035,0,31033,30926,0.0,0.3,30926,5.8,20.7,20.2,50.2,96.8,0.7,0.7,0.3,0.0,1.4,1.6,95.4,85.7,0.9,3.9,83.2,11.0,3209,26.3,23220,79.9,4.9,87000,13170,2.31,18413,34431,23.5,523,5410,-13.4,1816,1926,0.0,0.0,0.0,0.0,0.0,22.9,192498,0,246126,8021,28898,35,564.32,54.8
26037,0,75469,75382,0.0,0.1,75382,5.6,24.2,13.3,50.8,94.2,2.1,0.5,1.4,0.0,1.7,4.0,90.6,88.8,2.6,4.5,92.9,27.2,4930,23.2,30770,81.4,12.6,162400,28565,2.59,27723,58244,10.3,1245,14995,9.6,5006,6314,0.0,0.0,0.0,0.0,1.0,28.1,609277,562056,631864,9061,50774,104,566.41,133.1
26039,0,14014,14074,0.0,-0.4,14074,4.7,19.7,21.1,49.8,97.3,0.5,0.6,0.4,0.0,1.1,1.5,96.1,84.4,2.0,1.6,84.3,15.0,1626,23.3,11110,83.0,3.6,102700,5663,2.42,21583,39597,17.0,326,3204,3.6,837,1223,0.0,0.0,0.0,0.0,0.0,0.0,152551,0,216830,14942,19605,40,556.28,25.3
26041,0,37105,37069,0.0,0.1,37069,5.2,20.6,19.5,50.4,94.7,0.3,2.4,0.4,0.0,2.1,0.9,94.0,88.3,1.6,2.8,91.3,18.3,4335,17.8,20199,80.0,11.1,102900,16038,2.29,22208,42932,13.6,1130,12114,-10.3,2086,3284,0.0,0.0,0.0,0.0,0.0,0.0,712562,0,459804,12298,46419,43,1171.10,31.7
26043,0,26185,26168,0.0,0.1,26168,4.9,20.7,19.2,50.6,97.2,0.5,0.6,0.5,0.0,1.2,1.2,96.2,87.6,1.3,2.9,93.3,19.3,2934,14.4,14007,79.9,9.6,88600,11444,2.27,24963,43651,10.0,930,12333,-11.0,1494,2614,0.0,0.0,0.0,0.0,0.0,0.0,0,0,417302,15399,28601,41,761.40,34.4
26045,0,108056,107759,0.0,0.3,107759,5.5,22.8,14.6,51.2,88.7,6.8,0.5,1.8,0.0,2.2,4.8,84.6,86.1,3.9,5.8,93.0,24.6,8725,22.1,47163,74.2,19.9,147900,43416,2.45,26296,54170,9.7,2062,37482,19.9,6955,8089,3.4,0.0,1.4,0.0,0.0,30.9,0,914251,1326967,12383,155322,67,575.18,187.3
26047,0,32848,32694,0.0,0.5,32694,5.0,22.0,17.2,50.8,92.9,0.7,3.7,0.6,0.0,2.2,1.4,91.9,86.4,2.0,3.5,92.7,29.6,2764,18.9,21289,75.6,19.2,181700,13599,2.38,29465,50269,10.6,1505,12904,-9.3,3374,4688,0.0,0.0,0.0,0.0,0.0,24.4,254402,0,580619,17380,108399,35,467.49,69.9
26049,0,422080,425790,0.0,-0.9,425790,6.3,24.6,14.1,51.8,75.2,20.9,0.6,0.9,0.0,2.4,3.1,72.7,85.6,2.3,3.5,88.4,18.9,31456,25.9,191117,71.0,16.8,109000,166479,2.55,22577,43418,18.8,7904,110395,-27.2,28844,33627,13.2,0.7,1.6,0.0,0.9,35.7,12579452,3554890,4836688,11142,528674,66,636.98,668.5
26051,0,25851,25692,0.0,0.6,25692,4.8,19.8,23.1,49.9,97.8,0.5,0.5,0.3,0.0,0.9,1.3,96.6,88.9,1.4,3.2,85.2,11.3,3073,27.4,17547,85.2,3.6,112100,11326,2.26,20677,38160,20.5,419,3551,-18.5,1591,2319,0.0,0.0,0.0,0.0,0.0,0.0,174082,9008,140155,5336,17568,31,501.78,51.2
26053,0,16281,16427,0.0,-0.9,16427,4.6,16.4,21.7,46.6,91.6,4.3,2.5,0.3,0.0,1.4,0.9,90.8,86.0,1.8,5.1,91.8,18.4,2073,18.5,10745,76.7,11.4,67900,7268,2.03,20759,34917,17.2,417,4350,-8.6,847,1661,0.0,0.0,0.0,0.0,0.0,29.6,80116,0,137990,8543,55668,24,1101.85,14.9
26055,0,88349,86986,0.0,1.6,86986,5.6,21.7,15.2,50.7,94.9,1.4,1.2,0.8,0.0,1.7,2.3,92.9,85.5,1.8,3.5,92.9,29.8,7325,19.8,41781,76.4,15.8,172800,34450,2.43,27617,50629,10.9,3333,39219,-9.8,8757,10504,0.3,0.0,0.0,0.0,0.0,24.5,1160721,424979,1570064,18415,237714,233,464.33,187.3
26057,0,42145,42476,0.0,-0.8,42476,5.4,21.2,15.0,46.8,92.1,5.8,0.5,0.4,0.0,1.1,5.5,87.1,82.8,1.5,4.3,87.4,13.1,3091,21.8,16334,78.0,12.1,90300,14717,2.53,18936,39867,17.4,759,10238,-19.1,2347,3047,0.0,0.0,0.0,0.0,0.0,25.7,357431,0,316388,7464,40125,22,568.46,74.7
26059,0,46514,46688,0.0,-0.4,46688,5.8,23.3,16.1,50.3,97.3,0.7,0.4,0.5,0.0,1.2,1.9,95.6,87.8,1.0,5.3,86.7,14.2,3821,24.8,21705,81.1,9.6,113000,17617,2.57,20428,43139,17.6,812,10364,-34.6,2804,3465,0.0,0.0,0.0,0.0,0.0,25.3,1330797,260599,323333,6964,31369,28,598.13,78.1
26061,0,36638,36628,0.0,0.0,36628,5.6,20.3,15.2,45.9,94.2,0.9,0.6,2.8,0.0,1.4,1.3,93.1,81.1,4.5,7.2,90.4,27.1,3108,15.4,18656,69.6,15.6,86200,14016,2.38,18556,34625,22.8,927,8930,-10.8,1905,2558,0.0,0.0,0.0,0.0,0.0,24.1,0,0,335452,9599,46469,42,1009.10,36.3
26063,0,32675,33118,0.0,-1.3,33118,4.8,20.2,22.0,50.5,97.9,0.4,0.4,0.5,0.0,0.8,2.0,96.0,90.9,1.5,3.5,85.1,14.0,2959,21.1,21152,82.6,7.3,102200,14237,2.30,21845,40200,14.3,966,9707,-14.2,2307,2973,0.0,0.0,0.0,0.0,0.0,0.0,647313,253604,323115,9727,33647,38,835.71,39.6
26065,0,281613,280895,0.0,0.3,280895,5.6,20.2,10.8,51.5,78.1,12.2,0.7,5.4,0.1,3.5,7.3,72.2,76.2,8.5,11.8,90.6,35.4,16342,20.1,121118,60.7,29.7,133000,108155,2.41,24322,45758,20.4,6248,98957,-22.6,18026,22700,0.0,0.8,4.4,0.0,2.2,31.3,0,4423721,3156158,11328,446061,245,556.12,505.1
26067,0,63979,63905,0.0,0.1,63905,6.2,24.1,11.7,46.3,92.8,4.9,0.6,0.4,0.0,1.3,4.5,88.9,84.7,1.6,3.7,86.6,13.4,5108,26.3,24788,79.0,13.1,118600,22420,2.65,19994,46958,16.1,882,9737,-18.6,3195,3731,0.0,0.0,0.0,0.0,0.0,31.9,1117372,118801,446654,6976,37417,23,571.30,111.9
26069,0,25541,25887,0.0,-1.3,25887,4.0,17.2,26.7,50.5,96.5,0.7,0.7,0.6,0.1,1.5,1.7,94.9,88.7,1.8,3.0,85.1,13.7,3609,21.3,20311,84.7,7.1,98300,10934,2.36,21303,36445,19.2,634,5420,-0.2,1538,2631,0.0,0.0,0.0,0.0,0.0,30.3,190442,0,270567,10272,27267,28,549.10,47.1
26071,0,11796,11817,0.0,-0.2,11817,4.5,17.2,26.4,50.7,97.1,0.2,1.1,0.3,0.0,1.3,1.6,95.9,92.5,1.8,4.2,88.8,16.3,1456,17.8,9220,84.7,6.8,75400,5248,2.17,20099,35390,11.7,390,2561,-17.7,775,993,0.0,0.0,0.0,0.0,0.0,0.0,0,18647,101386,8496,11646,35,1166.15,10.1
26073,0,70622,70311,0.0,0.4,70311,5.0,17.5,9.9,51.5,89.5,2.8,3.5,1.7,0.0,2.6,3.4,87.1,66.6,2.7,4.9,89.6,25.7,3863,17.8,28256,59.2,30.2,124100,24746,2.57,18738,36815,31.4,1438,19675,1.8,3652,4533,0.0,0.0,2.0,0.0,0.0,30.8,528739,0,705401,10577,117754,70,572.68,122.8
26075,0,159748,160248,0.0,-0.3,160248,5.7,22.8,14.5,49.0,88.3,8.2,0.4,0.7,0.0,2.3,3.1,85.7,83.0,1.8,3.9,88.9,17.9,13388,23.6,69521,75.0,16.3,123200,60257,2.52,22227,47169,15.1,3018,44688,-18.3,8991,11902,2.8,0.0,0.0,0.0,1.1,29.2,2782988,0,1690871,10393,185386,57,701.67,228.4
26077,0,252074,250331,0.0,0.7,250331,6.0,22.2,12.4,51.0,82.8,11.1,0.5,2.4,0.1,3.1,4.1,79.6,78.0,4.7,6.5,92.3,33.6,16194,19.7,110249,65.3,27.7,144200,99603,2.41,25620,46019,18.6,5627,102770,-7.3,15528,21093,6.0,0.0,2.1,0.0,0.7,31.7,7145875,1207153,2808829,11481,414648,282,561.66,445.7
26079,0,17160,17153,0.0,0.0,17153,5.8,22.4,16.9,49.3,96.6,0.6,0.9,0.3,0.0,1.6,1.3,95.4,87.0,0.8,1.7,86.0,10.4,1626,27.4,12213,82.3,2.8,105300,7186,2.37,19685,39130,16.5,319,3133,-22.1,1238,1414,0.0,0.0,0.0,0.0,0.0,41.6,0,83354,144117,8400,13744,27,559.87,30.6
26081,0,608453,602622,0.0,1.0,602622,7.2,25.9,11.3,51.0,83.8,10.3,0.7,2.5,0.1,2.6,9.9,75.7,84.0,7.3,11.4,88.6,30.3,35312,20.7,247231,71.0,24.0,145300,227698,2.59,25410,50801,14.8,15353,290955,-13.4,41791,52369,6.0,0.6,2.7,0.0,2.0,29.5,15738279,13020792,8058005,13377,925177,761,846.95,711.5
26083,0,2173,2156,0.0,0.8,2156,5.0,18.6,24.8,48.9,98.4,0.3,0.1,0.0,0.0,1.2,0.7,98.0,88.2,1.1,2.6,91.2,22.6,344,19.4,2465,85.2,3.8,87000,887,2.29,21218,39821,17.8,59,165,-62.7,158,156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3262,1465,4385,9,540.11,4.0
26085,0,11539,11539,0.0,0.0,11539,4.3,17.6,24.3,49.0,87.0,9.4,0.9,0.2,0.0,2.5,2.3,85.4,88.7,0.9,2.2,81.9,9.4,1477,25.6,15015,82.7,2.2,89600,4192,2.69,16741,30639,22.5,167,868,-28.3,584,805,0.0,0.0,0.0,0.0,0.0,15.9,0,0,53307,4801,7788,40,567.37,20.3
26087,0,88082,88316,0.0,-0.3,88319,5.0,23.6,13.9,49.6,96.7,1.2,0.5,0.4,0.0,1.2,4.2,92.7,88.9,2.6,3.9,89.6,17.0,6761,33.9,36329,84.8,8.1,155000,32815,2.66,24358,54240,11.2,1577,14670,-32.4,6200,7591,0.0,0.0,0.0,0.0,1.2,0.0,1142583,170050,799900,8707,72559,34,643.01,137.4
26089,0,21459,21708,0.0,-1.1,21708,4.0,18.5,24.3,50.6,93.6,0.5,3.8,0.5,0.0,1.6,3.8,90.8,91.4,2.6,5.1,93.8,38.6,2295,21.6,14948,85.2,9.0,241700,9388,2.27,32311,55247,10.6,720,4072,-8.4,2690,3437,0.0,0.0,0.0,0.0,0.0,27.1,0,17144,128208,5857,40646,59,347.17,62.5
26091,0,99440,99892,0.0,-0.5,99892,5.7,22.7,15.0,49.4,94.3,2.8,0.5,0.5,0.0,1.8,7.6,87.5,85.4,2.5,5.5,88.4,19.5,8128,26.5,43459,79.9,12.3,133800,37673,2.55,22449,48595,13.6,1895,23816,-21.6,5795,7725,0.0,0.0,0.0,0.0,0.0,27.3,2230840,451920,944698,9336,94196,94,749.56,133.3
26093,0,181722,180967,0.0,0.4,180967,5.2,24.8,12.5,50.0,96.9,0.6,0.4,0.8,0.0,1.2,2.0,95.1,90.0,3.2,4.3,94.0,31.3,12986,31.6,72749,86.3,8.2,203200,67397,2.67,31751,71694,6.3,4028,43503,-2.3,13754,17856,0.3,0.4,1.5,0.0,0.0,29.1,2715794,1293290,2059768,11260,180995,174,565.25,320.2
26095,0,6584,6631,0.0,-0.7,6631,4.6,17.4,18.3,42.3,80.5,11.3,5.0,0.3,0.0,3.0,1.3,79.5,86.3,1.9,4.7,84.0,13.7,683,15.7,4340,79.5,6.7,84200,2447,2.23,18294,42083,16.3,165,1246,-21.3,359,444,0.0,9.0,0.0,0.0,0.0,11.0,0,0,74036,11044,7374,13,899.08,7.4
26097,0,11037,11113,0.0,-0.7,11113,4.1,18.3,22.7,49.4,76.2,1.0,17.3,0.3,0.0,5.2,1.4,75.3,89.0,2.1,3.7,88.7,19.8,1308,19.0,11117,79.8,8.8,126600,4917,2.22,22195,39055,14.1,434,1961,-31.1,859,1202,0.0,0.0,0.0,0.0,0.0,21.0,0,0,155835,14289,56481,28,1021.57,10.9
26099,0,842145,840978,0.0,0.1,840978,5.6,22.6,14.5,51.4,85.2,9.3,0.3,3.1,0.0,2.0,2.4,83.2,88.5,9.9,13.3,87.9,22.0,59755,26.7,356501,77.7,17.9,148600,330452,2.52,26661,54087,11.0,17753,252508,-24.7,56611,66632,4.7,0.5,3.3,0.0,1.2,27.0,23588483,5611118,10007613,12074,1120853,1110,479.22,1754.9
26101,0,24709,24733,0.0,-0.1,24733,4.3,18.7,21.1,48.2,92.5,3.1,2.2,0.3,0.1,1.8,2.7,90.1,86.8,1.9,4.1,87.1,17.6,2828,20.1,15649,80.2,8.3,120000,10745,2.18,22258,41169,14.9,569,5238,-10.9,1748,2239,0.0,1.3,0.0,0.0,0.0,27.5,391221,0,225381,9096,26791,7,542.15,45.6
26103,0,67694,67077,0.0,0.9,67077,5.1,18.3,14.9,49.5,93.8,1.8,1.8,0.6,0.0,2.0,1.2,92.8,83.5,1.4,3.6,92.3,28.6,6783,17.4,34303,71.7,20.2,127700,25752,2.43,23464,45495,14.8,1681,21156,2.5,3329,5273,0.0,0.0,0.0,0.0,0.0,0.0,310442,162446,729823,11200,100271,96,1808.40,37.1
26105,0,28678,28705,0.0,-0.1,28705,5.5,21.1,19.6,50.7,96.1,0.7,1.1,0.5,0.0,1.6,4.0,92.6,85.7,2.0,4.7,88.1,19.5,2982,18.8,17270,75.3,12.4,121500,12312,2.29,22494,40683,16.6,754,8493,-10.7,1946,3011,0.0,0.0,0.0,0.0,0.0,25.7,518341,148639,330426,11540,39650,42,495.07,58.0
26107,0,43300,42798,0.0,1.2,42798,5.0,19.5,15.4,49.7,93.2,3.1,0.8,0.8,0.0,2.1,1.9,91.7,79.8,1.9,3.8,88.7,21.6,3456,23.2,21049,73.1,11.2,117500,15842,2.46,19320,37677,23.6,776,9147,-3.2,2206,3150,0.0,0.0,0.0,0.0,0.0,0.0,668177,0,474988,11352,44055,32,555.07,77.1
26109,0,23930,24029,0.0,-0.4,24029,4.7,20.5,19.5,49.6,95.3,0.4,2.8,0.3,0.0,1.2,1.3,94.2,90.0,1.1,2.9,89.4,13.4,2656,20.8,14167,80.2,9.1,96700,10866,2.19,21886,42014,14.2,467,4872,-30.4,1413,1946,0.0,0.0,0.0,0.0,0.0,0.0,418452,0,166886,6914,17217,21,1044.08,23.0
26111,0,84063,83629,0.0,0.5,83629,5.4,23.1,15.0,50.8,94.7,1.4,0.5,2.0,0.1,1.4,2.1,92.7,86.6,3.7,4.9,91.4,31.9,6298,20.1,35982,77.1,14.4,131900,33658,2.45,29451,52465,11.1,1824,33750,-7.6,4932,6488,0.0,0.0,2.3,0.0,0.0,30.5,2821268,0,869266,10524,108035,145,516.25,162.0
26113,0,14911,14849,0.0,0.4,14849,6.0,23.8,17.6,49.3,97.3,0.5,0.7,0.3,0.0,1.2,2.2,95.4,87.7,1.5,3.7,86.5,13.4,1346,22.2,9090,82.2,2.5,111800,5861,2.51,19740,39735,15.9,268,1761,-18.8,1130,1603,0.0,0.0,0.0,0.0,0.0,17.5,0,0,91893,6143,9446,14,564.73,26.3
26115,0,151560,152021,0.0,-0.3,152021,5.7,23.7,13.8,50.7,95.1,2.3,0.4,0.6,0.0,1.6,3.1,92.3,88.8,1.9,3.8,88.2,17.1,12271,24.6,62749,80.4,13.5,156600,58200,2.59,25774,55826,10.4,2383,34678,-12.3,8283,10419,1.7,0.7,1.3,0.0,0.7,28.9,3502955,0,1465317,9555,171549,110,549.39,276.7
26117,0,63185,63342,0.0,-0.2,63342,5.7,23.6,14.5,48.3,95.1,2.6,0.5,0.4,0.0,1.4,3.1,92.3,87.3,1.4,4.1,85.8,13.3,5004,29.7,28249,79.6,7.1,107000,23332,2.63,19010,40068,19.6,1039,11645,-25.3,3601,4483,0.0,0.0,0.0,0.0,0.0,27.8,388978,124840,563109,8962,45828,46,705.40,89.8
26119,0,9653,9765,0.0,-1.1,9765,3.8,16.4,27.6,49.4,97.6,0.4,0.4,0.2,0.0,1.4,1.0,96.6,89.0,1.5,2.0,83.1,10.4,1349,23.5,9562,86.9,1.7,100200,4204,2.31,19264,34490,18.6,217,1572,-7.7,681,854,0.0,0.0,0.0,0.0,0.0,30.1,0,0,70129,6862,7882,7,546.66,17.9
26121,0,171302,172188,0.0,-0.5,172188,6.5,24.4,13.9,50.3,81.3,14.6,0.9,0.6,0.0,2.6,4.9,77.2,85.0,1.9,4.5,87.8,16.8,14438,20.8,73399,74.8,14.7,108700,65272,2.56,20222,40298,18.5,3378,47700,-17.0,9721,11233,5.0,0.0,0.7,0.0,1.2,27.3,3675844,0,1656745,9507,220979,95,499.25,344.9
26123,0,48352,48460,0.0,-0.2,48460,6.1,24.3,15.9,49.8,95.9,1.3,0.9,0.4,0.0,1.5,5.5,90.9,88.2,2.5,5.4,85.3,13.1,4390,28.9,25008,83.9,4.8,113800,18616,2.57,21120,43864,17.2,816,8705,-2.5,2748,4235,0.0,0.0,0.0,0.0,0.0,30.1,560828,71682,355262,7213,32121,45,813.20,59.6
26125,0,1210145,1202362,0.0,0.6,1202362,5.6,23.0,13.6,51.5,77.7,14.1,0.3,5.8,0.0,2.0,3.6,74.6,86.3,11.1,13.9,92.5,42.4,71850,26.1,526755,73.6,22.3,190500,481449,2.47,36314,66456,9.5,38128,584159,-26.2,106379,128040,8.3,0.5,4.7,0.0,1.0,28.6,25885162,29825742,18183680,15131,2284814,1277,867.66,1385.7
26127,0,26523,26570,0.0,-0.2,26570,6.5,24.7,17.5,49.8,96.0,0.7,1.4,0.4,0.0,1.5,14.0,83.1,89.5,6.2,10.7,83.0,14.8,2548,23.8,15869,84.0,4.1,110900,9759,2.63,18916,40422,19.1,516,4389,-3.0,1730,2255,0.0,0.0,0.0,0.0,0.0,20.6,364129,0,171532,6164,32250,18,512.07,51.9
26129,0,21570,21699,0.0,-0.6,21699,4.6,19.7,22.5,50.4,97.1,0.3,0.8,0.4,0.0,1.4,1.5,95.9,87.3,1.0,1.9,82.9,10.5,2428,22.9,15979,83.6,3.2,100800,8291,2.60,18909,35988,19.0,587,5635,1.4,1245,1897,0.0,0.0,0.0,0.0,0.0,0.0,151662,0,364748,17118,31109,26,563.49,38.5
26131,0,6598,6780,0.0,-2.7,6780,3.3,15.1,27.3,48.6,97.0,0.2,1.2,0.2,0.0,1.3,1.0,96.2,93.4,1.3,5.4,90.1,16.9,1139,21.3,5680,85.7,5.7,75000,3413,1.96,22195,34786,14.3,208,1355,-18.8,410,623,0.0,0.0,0.0,0.0,0.0,27.6,0,16629,60901,8767,6753,6,1311.23,5.2
26133,0,23510,23528,0.0,-0.1,23528,5.9,24.4,17.3,50.0,96.7,0.9,0.6,0.2,0.0,1.7,1.6,95.3,87.1,0.9,4.7,86.5,12.5,2307,24.6,13619,80.4,5.4,99500,9042,2.56,18228,39035,19.2,430,5707,-17.8,1444,1841,0.0,0.0,0.0,0.0,0.0,29.5,967956,57690,151621,6562,19225,18,566.39,41.5
26135,0,8608,8640,0.0,-0.4,8640,5.2,19.8,23.4,49.7,97.7,0.3,0.6,0.1,0.0,1.3,1.1,96.7,88.4,1.3,7.4,80.9,9.7,1216,22.5,9101,84.0,2.2,88800,3987,2.19,18706,32838,20.1,198,1346,-28.4,584,1097,0.0,0.0,0.0,0.0,0.0,17.4,0,0,57124,6379,9005,14,565.73,15.3
26137,0,24078,24164,0.0,-0.4,24164,5.7,22.4,17.4,50.7,96.7,0.5,0.7,0.4,0.0,1.5,1.3,95.6,85.2,2.2,2.0,90.0,20.0,2536,21.1,14709,82.2,5.9,120500,9692,2.48,23179,46303,12.5,797,8324,-20.7,2032,3107,0.0,0.0,0.0,0.0,0.0,20.5,158006,290713,499775,20761,58833,78,514.97,46.9
26139,0,266300,263801,0.0,0.9,263801,6.6,25.6,12.1,51.0,93.3,1.8,0.6,2.7,0.0,1.6,8.8,85.4,86.0,5.7,9.5,90.6,29.3,14976,19.9,102785,79.1,18.5,158900,93777,2.71,25197,55661,10.1,5686,86972,-19.3,17446,21445,0.0,0.6,1.0,0.2,1.8,25.8,9210895,2120633,2367832,9149,277197,611,563.47,468.2
26141,0,13155,13376,0.0,-1.7,13376,3.8,17.0,26.5,49.7,97.5,0.5,0.7,0.4,0.0,0.9,0.9,96.8,92.7,1.7,4.2,85.7,14.3,1581,24.9,10398,88.9,2.9,105600,6195,2.15,21926,39240,12.9,344,2194,-35.1,939,1229,0.0,0.0,0.0,0.0,0.0,17.3,0,8257,101360,7339,9188,17,658.72,20.3
26143,0,24414,24449,0.0,-0.1,24449,3.8,15.5,28.5,50.1,97.2,0.5,0.7,0.4,0.0,1.2,1.2,96.1,86.5,2.3,2.3,84.4,13.8,3491,25.2,24331,84.7,3.4,102900,11255,2.17,21637,33286,23.1,585,4504,-11.9,1513,1865,0.0,0.0,2.4,0.0,0.0,22.0,0,6759,338403,13327,37284,30,519.64,47.1
26145,0,199088,200169,0.0,-0.5,200169,5.9,23.0,15.6,51.6,76.9,19.4,0.5,1.1,0.1,1.9,7.8,70.5,85.9,2.1,5.1,86.8,18.6,15513,21.2,86482,73.6,16.4,106400,76828,2.55,22257,43258,18.6,4494,74032,-20.1,11011,14745,11.0,0.0,0.0,0.0,2.4,31.0,4604837,1070811,2534269,12546,337257,177,800.11,250.2
26147,0,161642,163040,0.0,-0.9,163040,5.5,23.1,15.0,50.4,94.5,2.6,0.5,0.5,0.0,1.9,2.9,92.0,86.9,2.5,3.7,88.1,15.6,13026,28.0,71559,78.0,12.8,141800,63985,2.54,23960,48869,13.2,3169,38339,-20.9,10173,13054,0.0,0.0,0.9,0.0,0.7,24.7,2855519,872288,1601609,9424,178285,66,721.17,226.1
26149,0,61136,61295,0.0,-0.3,61295,6.8,25.5,15.2,50.3,93.9,2.8,0.6,0.7,0.0,1.9,6.8,87.7,90.3,3.5,9.6,83.9,14.1,4993,22.0,27745,78.3,10.7,113800,22319,2.72,20772,44433,16.7,1213,17881,-13.7,3705,4656,2.4,0.0,1.1,0.0,1.8,24.4,3106616,0,559870,8971,53768,38,500.59,122.4
26151,0,42605,43114,0.0,-1.2,43114,5.6,23.2,17.9,50.4,97.6,0.5,0.5,0.4,0.0,1.0,3.4,94.5,89.4,1.2,3.8,85.9,11.2,3543,29.3,22745,82.7,6.7,108900,16657,2.58,20056,40437,15.8,872,8064,-27.5,3176,3920,0.0,0.0,0.0,0.0,0.0,25.7,595097,174871,300913,6918,30192,30,962.57,44.8
26153,0,8490,8485,0.0,0.1,8485,4.6,19.8,21.5,50.4,87.6,0.2,8.8,0.2,0.0,3.3,0.9,87.0,90.4,1.5,1.4,88.2,12.1,944,16.9,6358,87.6,4.6,85100,3673,2.28,21134,38367,15.1,234,1888,-4.3,427,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,110816,13097,10158,19,1171.36,7.2
26155,0,69841,70648,0.0,-1.1,70648,5.4,23.5,14.6,50.5,97.1,0.6,0.5,0.4,0.1,1.3,2.5,94.9,86.5,0.9,2.5,89.6,14.5,5889,28.4,30224,78.1,12.0,122800,27581,2.55,22727,47552,14.2,1191,12371,-24.8,4257,5388,0.0,0.0,0.0,0.0,0.0,28.7,409484,0,614745,8568,57479,26,530.67,133.1
26157,0,55422,55729,0.0,-0.6,55729,5.5,22.9,16.3,49.9,96.7,1.3,0.5,0.3,0.0,1.1,2.9,94.1,87.6,0.8,2.8,85.3,12.9,4614,29.9,24409,82.2,8.4,106300,21525,2.56,20503,43315,15.4,901,8694,-28.5,3559,4377,0.0,0.0,0.8,0.0,0.0,0.0,581524,283100,432316,7624,24671,18,803.13,69.4
26159,0,76131,76258,0.0,-0.2,76258,6.4,25.1,14.2,50.6,91.6,4.4,1.2,0.5,0.0,2.2,10.5,82.2,89.5,4.8,9.7,84.6,17.8,6604,24.1,36710,79.2,11.8,122300,28846,2.55,21898,44428,18.9,1327,16061,-5.7,4712,5837,0.0,0.7,0.0,0.0,0.0,27.2,1312898,0,556714,7145,80514,69,607.47,125.5
